order_id,order_date,region,country,product,category,quantity,unit_price,discount,revenue,customer_segment,channel,sales_rep,returned
SO-104802,2023-06-06,MEA,Kenya,Fountain Pen Brass,Writing,2,79,0.1,142.2,Consumer,Online,G. Patel,false
SO-105823,2023-06-06,APAC,India,Fountain Pen Brass,Writing,1,79,0,79,Small Business,Online,H. Silva,false
SO-100117,2023-06-07,APAC,Japan,Fountain Pen Classic,Writing,1,48,0.05,45.6,Small Business,Online,C. Nakamura,false
SO-100317,2023-06-07,LATAM,Brazil,Gel Pen 5-pack,Writing,3,9.9,0,29.7,Consumer,Retail,G. Patel,false
SO-100636,2023-06-07,MEA,United Arab Emirates,Calligraphy Starter Kit,Writing,3,58,0,174,Enterprise,Retail,B. Lindqvist,false
SO-102394,2023-06-07,EU,France,Fountain Pen Classic,Writing,1,48,0,48,Small Business,Online,A. Okafor,false
SO-103020,2023-06-07,APAC,Australia,Leather Journal Cover,Accessories,5,42,0,210,Small Business,Retail,C. Nakamura,false
SO-103211,2023-06-07,EU,United Kingdom,Ink Bottle Sepia 50ml,Ink,3,18,0.05,51.3,Consumer,Online,H. Silva,false
SO-104815,2023-06-07,LATAM,Chile,Fountain Pen Brass,Writing,1,79,0,79,Consumer,Online,A. Okafor,false
SO-105618,2023-06-07,EU,France,Desk Mat Linen,Desk,1,34,0,34,Consumer,Online,B. Lindqvist,false
SO-100650,2023-06-08,LATAM,Chile,Pen Case Canvas,Accessories,1,22,0.1,19.8,Consumer,Retail,H. Silva,false
SO-103372,2023-06-08,APAC,Australia,Quill Notebook A4,Stationery,3,16,0.05,45.6,Enterprise,Retail,C. Nakamura,false
SO-103538,2023-06-08,LATAM,Chile,Pen Case Canvas,Accessories,2,22,0,44,Consumer,Wholesale,H. Silva,false
SO-105292,2023-06-08,APAC,Australia,Pen Case Canvas,Accessories,3,22,0,66,Consumer,Online,G. Patel,false
SO-105654,2023-06-08,EU,Netherlands,Desk Mat Linen,Desk,5,34,0,170,Consumer,Online,A. Okafor,false
SO-100908,2023-06-09,LATAM,Chile,Ink Cartridge Midnight,Ink,1,6.5,0.05,6.18,Consumer,Online,C. Nakamura,false
SO-101385,2023-06-09,LATAM,Brazil,Ink Bottle Sepia 50ml,Ink,1,18,0.1,16.2,Enterprise,Online,E. Haddad,false
SO-102093,2023-06-09,LATAM,Brazil,Desk Mat Linen,Desk,1,34,0.2,27.2,Consumer,Retail,G. Patel,false
SO-102487,2023-06-09,EU,Spain,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Online,D. Rossi,true
SO-102648,2023-06-09,MEA,United Arab Emirates,Fountain Pen Brass,Writing,2,79,0.1,142.2,Consumer,Retail,H. Silva,false
SO-102753,2023-06-09,EU,Germany,Fountain Pen Classic,Writing,1,48,0.1,43.2,Consumer,Online,B. Lindqvist,false
SO-100787,2023-06-10,MEA,Kenya,Sticky Notes Pastel,Stationery,5,5.5,0.05,26.13,Consumer,Online,A. Okafor,false
SO-101052,2023-06-10,EU,Germany,Quill Notebook A5,Stationery,5,12.5,0,62.5,Small Business,Online,H. Silva,true
SO-102101,2023-06-10,MEA,United Arab Emirates,Monitor Riser Oak,Desk,3,64,0,192,Consumer,Online,D. Rossi,false
SO-102573,2023-06-10,EU,France,Leather Journal Cover,Accessories,1,42,0,42,Small Business,Retail,F. Moreau,false
SO-102785,2023-06-10,LATAM,Chile,Quill Notebook A4,Stationery,3,16,0,48,Consumer,Online,F. Moreau,false
SO-103067,2023-06-10,EU,Germany,Pen Stand Walnut,Desk,2,29,0.05,55.1,Small Business,Online,E. Haddad,false
SO-105483,2023-06-10,APAC,Australia,Leather Journal Cover,Accessories,3,42,0,126,Consumer,Online,G. Patel,false
SO-101547,2023-06-11,LATAM,Argentina,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Consumer,Retail,C. Nakamura,false
SO-101852,2023-06-11,EU,United Kingdom,Pen Case Canvas,Accessories,1,22,0,22,Consumer,Online,F. Moreau,false
SO-102256,2023-06-11,NA,United States,Leather Journal Cover,Accessories,5,42,0,210,Consumer,Retail,D. Rossi,false
SO-102517,2023-06-11,NA,Canada,Pen Stand Walnut,Desk,1,29,0,29,Consumer,Online,D. Rossi,false
SO-102704,2023-06-11,LATAM,Argentina,Gel Pen 5-pack,Writing,2,9.9,0.05,18.81,Small Business,Retail,G. Patel,false
SO-103679,2023-06-11,APAC,India,Calligraphy Starter Kit,Writing,1,58,0,58,Small Business,Online,C. Nakamura,false
SO-104141,2023-06-11,EU,Spain,Sticky Notes Pastel,Stationery,5,5.5,0.05,26.13,Consumer,Retail,B. Lindqvist,false
SO-104642,2023-06-11,APAC,Japan,Quill Notebook A4,Stationery,5,16,0.1,72,Small Business,Online,B. Lindqvist,false
SO-104688,2023-06-11,NA,United States,Planner 2024,Stationery,1,24,0.1,21.6,Small Business,Retail,D. Rossi,false
SO-105606,2023-06-11,MEA,South Africa,Pen Stand Walnut,Desk,1,29,0.05,27.55,Consumer,Online,E. Haddad,false
SO-100527,2023-06-12,LATAM,Brazil,Monitor Riser Oak,Desk,3,64,0,192,Small Business,Online,E. Haddad,false
SO-101149,2023-06-12,APAC,Singapore,Desk Mat Linen,Desk,3,34,0.1,91.8,Consumer,Retail,B. Lindqvist,false
SO-101199,2023-06-12,EU,France,Desk Mat Linen,Desk,2,34,0,68,Consumer,Online,A. Okafor,false
SO-101301,2023-06-12,MEA,South Africa,Fountain Pen Brass,Writing,1,79,0,79,Consumer,Online,A. Okafor,false
SO-101640,2023-06-12,MEA,Kenya,Calligraphy Starter Kit,Writing,5,58,0,290,Consumer,Online,F. Moreau,false
SO-103359,2023-06-12,LATAM,Argentina,Fountain Pen Brass,Writing,1,79,0.05,75.05,Consumer,Wholesale,B. Lindqvist,false
SO-103462,2023-06-12,LATAM,Brazil,Ink Cartridge Midnight,Ink,1,6.5,0.1,5.85,Consumer,Retail,C. Nakamura,false
SO-100977,2023-06-13,APAC,Japan,Planner 2024,Stationery,1,24,0.1,21.6,Consumer,Online,G. Patel,false
SO-102943,2023-06-13,NA,Mexico,Desk Mat Linen,Desk,3,34,0.1,91.8,Enterprise,Online,F. Moreau,false
SO-102966,2023-06-13,EU,United Kingdom,Desk Mat Linen,Desk,3,34,0,102,Small Business,Retail,C. Nakamura,false
SO-103354,2023-06-13,APAC,Australia,Planner 2024,Stationery,5,24,0.05,114,Small Business,Online,G. Patel,false
SO-104150,2023-06-13,NA,United States,Pen Stand Walnut,Desk,5,29,0.05,137.75,Small Business,Retail,D. Rossi,false
SO-104271,2023-06-13,EU,Germany,Pen Stand Walnut,Desk,1,29,0.1,26.1,Consumer,Online,F. Moreau,false
SO-104672,2023-06-13,NA,Canada,Fountain Pen Classic,Writing,10,48,0.1,432,Consumer,Wholesale,B. Lindqvist,false
SO-105086,2023-06-13,LATAM,Brazil,Pen Stand Walnut,Desk,1,29,0.05,27.55,Enterprise,Online,H. Silva,false
SO-105419,2023-06-13,NA,Canada,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Consumer,Online,G. Patel,false
SO-105795,2023-06-13,NA,Canada,Pen Case Canvas,Accessories,3,22,0.2,52.8,Small Business,Online,F. Moreau,false
SO-103672,2023-06-14,EU,United Kingdom,Planner 2024,Stationery,1,24,0.05,22.8,Small Business,Online,B. Lindqvist,false
SO-104247,2023-06-14,NA,United States,Ink Cartridge Midnight,Ink,2,6.5,0,13,Consumer,Online,B. Lindqvist,false
SO-104719,2023-06-14,APAC,Singapore,Leather Journal Cover,Accessories,1,42,0.05,39.9,Consumer,Retail,A. Okafor,false
SO-105631,2023-06-14,NA,Mexico,Monitor Riser Oak,Desk,3,64,0.2,153.6,Consumer,Online,C. Nakamura,false
SO-105954,2023-06-14,MEA,South Africa,Planner 2024,Stationery,3,24,0,72,Consumer,Wholesale,F. Moreau,false
SO-100042,2023-06-15,LATAM,Argentina,Gel Pen 5-pack,Writing,2,9.9,0,19.8,Consumer,Online,E. Haddad,false
SO-100646,2023-06-15,EU,Germany,Fountain Pen Classic,Writing,2,48,0,96,Small Business,Online,H. Silva,false
SO-100884,2023-06-15,MEA,Kenya,Pen Case Canvas,Accessories,1,22,0,22,Consumer,Online,E. Haddad,false
SO-100987,2023-06-15,MEA,Kenya,Sticky Notes Pastel,Stationery,2,5.5,0,11,Consumer,Online,D. Rossi,false
SO-103385,2023-06-15,MEA,Kenya,Planner 2024,Stationery,1,24,0.1,21.6,Small Business,Retail,F. Moreau,false
SO-103576,2023-06-15,LATAM,Brazil,Pen Stand Walnut,Desk,2,29,0,58,Small Business,Online,E. Haddad,false
SO-104922,2023-06-15,EU,Germany,Fountain Pen Classic,Writing,2,48,0,96,Enterprise,Retail,C. Nakamura,false
SO-101031,2023-06-16,MEA,South Africa,Quill Notebook A4,Stationery,3,16,0,48,Small Business,Online,G. Patel,false
SO-101513,2023-06-16,APAC,Singapore,Calligraphy Starter Kit,Writing,1,58,0.05,55.1,Consumer,Retail,B. Lindqvist,false
SO-102694,2023-06-16,NA,Canada,Quill Notebook A5,Stationery,3,12.5,0.05,35.63,Small Business,Online,D. Rossi,false
SO-103713,2023-06-16,APAC,Singapore,Leather Journal Cover,Accessories,1,42,0,42,Enterprise,Online,G. Patel,false
SO-103968,2023-06-16,LATAM,Chile,Ink Cartridge Midnight,Ink,2,6.5,0,13,Small Business,Online,H. Silva,true
SO-103995,2023-06-16,LATAM,Brazil,Planner 2024,Stationery,10,24,0,240,Small Business,Online,F. Moreau,false
SO-105172,2023-06-16,EU,Spain,Gel Pen 5-pack,Writing,2,9.9,0,19.8,Small Business,Online,C. Nakamura,false
SO-101838,2023-06-17,EU,Spain,Desk Mat Linen,Desk,1,34,0,34,Consumer,Retail,B. Lindqvist,false
SO-104034,2023-06-17,NA,United States,Ink Bottle Sepia 50ml,Ink,2,18,0.05,34.2,Consumer,Online,F. Moreau,false
SO-104403,2023-06-17,APAC,Singapore,Fountain Pen Classic,Writing,2,48,0.05,91.2,Consumer,Online,F. Moreau,false
SO-105450,2023-06-17,EU,United Kingdom,Quill Notebook A4,Stationery,2,16,0.05,30.4,Enterprise,Wholesale,H. Silva,false
SO-100603,2023-06-18,NA,Canada,Desk Mat Linen,Desk,1,34,0.1,30.6,Enterprise,Online,D. Rossi,false
SO-101571,2023-06-18,EU,Netherlands,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Small Business,Online,A. Okafor,false
SO-101688,2023-06-18,APAC,Singapore,Monitor Riser Oak,Desk,3,64,0,192,Small Business,Online,B. Lindqvist,false
SO-102446,2023-06-18,LATAM,Chile,Calligraphy Starter Kit,Writing,5,58,0,290,Consumer,Online,F. Moreau,false
SO-102947,2023-06-18,EU,Netherlands,Leather Journal Cover,Accessories,1,42,0.1,37.8,Consumer,Wholesale,E. Haddad,false
SO-104470,2023-06-18,EU,Germany,Quill Notebook A5,Stationery,2,12.5,0,25,Consumer,Online,H. Silva,false
SO-104609,2023-06-18,LATAM,Argentina,Fountain Pen Brass,Writing,1,79,0.1,71.1,Consumer,Online,D. Rossi,false
SO-104980,2023-06-18,MEA,United Arab Emirates,Calligraphy Starter Kit,Writing,2,58,0,116,Small Business,Online,B. Lindqvist,false
SO-100602,2023-06-19,EU,France,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Online,E. Haddad,false
SO-101335,2023-06-19,NA,Mexico,Pen Case Canvas,Accessories,3,22,0.05,62.7,Consumer,Retail,B. Lindqvist,false
SO-101707,2023-06-19,MEA,United Arab Emirates,Pen Stand Walnut,Desk,2,29,0.05,55.1,Small Business,Retail,C. Nakamura,false
SO-101807,2023-06-19,LATAM,Brazil,Fountain Pen Brass,Writing,1,79,0,79,Consumer,Online,D. Rossi,false
SO-102729,2023-06-19,MEA,United Arab Emirates,Leather Journal Cover,Accessories,1,42,0,42,Small Business,Retail,C. Nakamura,false
SO-104084,2023-06-19,LATAM,Argentina,Desk Mat Linen,Desk,1,34,0,34,Enterprise,Online,F. Moreau,false
SO-104086,2023-06-19,APAC,Australia,Gel Pen 5-pack,Writing,5,9.9,0,49.5,Enterprise,Online,E. Haddad,false
SO-104687,2023-06-19,NA,United States,Sticky Notes Pastel,Stationery,3,5.5,0,16.5,Consumer,Online,G. Patel,false
SO-105607,2023-06-19,NA,Mexico,Planner 2024,Stationery,5,24,0,120,Consumer,Online,H. Silva,false
SO-100324,2023-06-20,EU,Spain,Fountain Pen Brass,Writing,1,79,0,79,Consumer,Online,H. Silva,false
SO-100785,2023-06-20,APAC,Japan,Ink Cartridge Midnight,Ink,1,6.5,0.05,6.18,Consumer,Online,E. Haddad,false
SO-100817,2023-06-20,NA,United States,Ink Cartridge Midnight,Ink,2,6.5,0,13,Consumer,Online,A. Okafor,false
SO-102529,2023-06-20,NA,Mexico,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Consumer,Online,G. Patel,false
SO-103063,2023-06-20,MEA,South Africa,Monitor Riser Oak,Desk,1,64,0.1,57.6,Small Business,Retail,A. Okafor,false
SO-103310,2023-06-20,MEA,United Arab Emirates,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Online,B. Lindqvist,false
SO-104897,2023-06-20,LATAM,Brazil,Fountain Pen Brass,Writing,1,79,0,79,Small Business,Retail,D. Rossi,false
SO-105719,2023-06-20,EU,Spain,Ink Bottle Sepia 50ml,Ink,1,18,0.1,16.2,Consumer,Retail,B. Lindqvist,false
SO-105783,2023-06-20,APAC,Singapore,Fountain Pen Brass,Writing,1,79,0,79,Enterprise,Online,G. Patel,false
SO-100134,2023-06-21,LATAM,Chile,Monitor Riser Oak,Desk,1,64,0,64,Consumer,Online,E. Haddad,false
SO-100943,2023-06-21,MEA,South Africa,Ink Cartridge Midnight,Ink,1,6.5,0.1,5.85,Consumer,Online,C. Nakamura,false
SO-101051,2023-06-21,MEA,United Arab Emirates,Desk Mat Linen,Desk,3,34,0.05,96.9,Small Business,Online,G. Patel,false
SO-101295,2023-06-21,NA,United States,Sticky Notes Pastel,Stationery,2,5.5,0,11,Consumer,Online,H. Silva,false
SO-101419,2023-06-21,EU,Netherlands,Monitor Riser Oak,Desk,2,64,0.2,102.4,Consumer,Retail,H. Silva,false
SO-103348,2023-06-21,MEA,Kenya,Pen Stand Walnut,Desk,2,29,0,58,Small Business,Online,G. Patel,false
SO-103771,2023-06-21,EU,Netherlands,Ink Cartridge Midnight,Ink,2,6.5,0,13,Small Business,Wholesale,B. Lindqvist,false
SO-103998,2023-06-21,LATAM,Chile,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Online,F. Moreau,false
SO-105485,2023-06-21,APAC,Australia,Pen Case Canvas,Accessories,3,22,0,66,Small Business,Online,E. Haddad,false
SO-105842,2023-06-21,NA,Canada,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Online,H. Silva,false
SO-100200,2023-06-22,APAC,Singapore,Desk Mat Linen,Desk,1,34,0.2,27.2,Consumer,Online,H. Silva,false
SO-100398,2023-06-22,APAC,India,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Small Business,Online,C. Nakamura,false
SO-100990,2023-06-22,MEA,South Africa,Desk Mat Linen,Desk,2,34,0.05,64.6,Small Business,Retail,H. Silva,false
SO-101203,2023-06-22,LATAM,Brazil,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Retail,H. Silva,false
SO-101762,2023-06-22,LATAM,Argentina,Quill Notebook A4,Stationery,5,16,0.1,72,Consumer,Online,H. Silva,false
SO-103259,2023-06-22,EU,Germany,Fountain Pen Brass,Writing,2,79,0,158,Consumer,Retail,G. Patel,false
SO-103848,2023-06-22,EU,United Kingdom,Desk Mat Linen,Desk,5,34,0,170,Consumer,Retail,E. Haddad,false
SO-105516,2023-06-22,APAC,Australia,Quill Notebook A5,Stationery,1,12.5,0,12.5,Small Business,Online,H. Silva,false
SO-105621,2023-06-22,NA,Canada,Ink Cartridge Midnight,Ink,2,6.5,0,13,Small Business,Online,E. Haddad,false
SO-105739,2023-06-22,MEA,Kenya,Ink Bottle Sepia 50ml,Ink,2,18,0,36,Consumer,Online,E. Haddad,false
SO-105915,2023-06-22,LATAM,Chile,Quill Notebook A4,Stationery,1,16,0.1,14.4,Enterprise,Online,F. Moreau,false
SO-100218,2023-06-23,LATAM,Argentina,Quill Notebook A4,Stationery,2,16,0.1,28.8,Consumer,Wholesale,D. Rossi,false
SO-101526,2023-06-23,MEA,United Arab Emirates,Desk Mat Linen,Desk,2,34,0,68,Small Business,Wholesale,D. Rossi,false
SO-102217,2023-06-23,NA,Mexico,Ink Cartridge Midnight,Ink,3,6.5,0,19.5,Small Business,Online,G. Patel,false
SO-103219,2023-06-23,EU,Netherlands,Pen Case Canvas,Accessories,5,22,0.05,104.5,Enterprise,Retail,A. Okafor,false
SO-104152,2023-06-23,APAC,Singapore,Planner 2024,Stationery,1,24,0,24,Consumer,Wholesale,E. Haddad,false
SO-101818,2023-06-24,APAC,India,Quill Notebook A4,Stationery,1,16,0.05,15.2,Enterprise,Wholesale,F. Moreau,false
SO-101883,2023-06-24,EU,Netherlands,Pen Stand Walnut,Desk,1,29,0.1,26.1,Consumer,Retail,C. Nakamura,false
SO-103424,2023-06-24,LATAM,Brazil,Calligraphy Starter Kit,Writing,1,58,0,58,Consumer,Retail,C. Nakamura,false
SO-100705,2023-06-25,EU,Spain,Monitor Riser Oak,Desk,3,64,0,192,Small Business,Retail,G. Patel,false
SO-101657,2023-06-25,LATAM,Brazil,Sticky Notes Pastel,Stationery,3,5.5,0,16.5,Consumer,Online,G. Patel,false
SO-101693,2023-06-25,EU,Netherlands,Desk Mat Linen,Desk,2,34,0.2,54.4,Consumer,Retail,E. Haddad,true
SO-103078,2023-06-25,APAC,Australia,Ink Cartridge Midnight,Ink,1,6.5,0.05,6.18,Consumer,Online,B. Lindqvist,true
SO-103202,2023-06-25,EU,Spain,Calligraphy Starter Kit,Writing,1,58,0.1,52.2,Consumer,Retail,G. Patel,false
SO-103463,2023-06-25,EU,Germany,Planner 2024,Stationery,1,24,0,24,Enterprise,Wholesale,C. Nakamura,false
SO-103902,2023-06-25,NA,United States,Sticky Notes Pastel,Stationery,2,5.5,0,11,Consumer,Online,G. Patel,false
SO-103938,2023-06-25,EU,United Kingdom,Planner 2024,Stationery,3,24,0,72,Consumer,Online,E. Haddad,false
SO-104326,2023-06-25,NA,United States,Fountain Pen Brass,Writing,1,79,0.05,75.05,Consumer,Online,D. Rossi,false
SO-104749,2023-06-25,EU,United Kingdom,Sticky Notes Pastel,Stationery,1,5.5,0.2,4.4,Consumer,Online,G. Patel,false
SO-104757,2023-06-25,EU,Netherlands,Fountain Pen Brass,Writing,1,79,0,79,Enterprise,Wholesale,B. Lindqvist,false
SO-100926,2023-06-27,LATAM,Argentina,Planner 2024,Stationery,2,24,0.05,45.6,Consumer,Online,F. Moreau,false
SO-101745,2023-06-27,MEA,South Africa,Ink Bottle Sepia 50ml,Ink,1,18,0.05,17.1,Consumer,Online,G. Patel,false
SO-102531,2023-06-27,APAC,Australia,Calligraphy Starter Kit,Writing,2,58,0.05,110.2,Small Business,Retail,B. Lindqvist,false
SO-102586,2023-06-27,NA,Mexico,Fountain Pen Brass,Writing,2,79,0,158,Consumer,Online,A. Okafor,false
SO-104995,2023-06-27,APAC,India,Quill Notebook A4,Stationery,1,16,0,16,Consumer,Online,B. Lindqvist,false
SO-100502,2023-06-28,EU,France,Fountain Pen Brass,Writing,2,79,0.1,142.2,Small Business,Online,D. Rossi,false
SO-100552,2023-06-28,NA,Canada,Planner 2024,Stationery,1,24,0.05,22.8,Small Business,Online,G. Patel,false
SO-101294,2023-06-28,MEA,United Arab Emirates,Pen Case Canvas,Accessories,1,22,0,22,Enterprise,Online,B. Lindqvist,false
SO-102918,2023-06-28,EU,Germany,Quill Notebook A4,Stationery,2,16,0,32,Enterprise,Online,C. Nakamura,false
SO-103806,2023-06-28,EU,United Kingdom,Quill Notebook A4,Stationery,1,16,0,16,Consumer,Wholesale,B. Lindqvist,false
SO-104107,2023-06-28,NA,United States,Ink Bottle Sepia 50ml,Ink,2,18,0,36,Consumer,Online,C. Nakamura,false
SO-104947,2023-06-28,LATAM,Brazil,Ink Cartridge Midnight,Ink,1,6.5,0.1,5.85,Small Business,Online,C. Nakamura,false
SO-105752,2023-06-28,NA,Canada,Planner 2024,Stationery,1,24,0,24,Enterprise,Retail,F. Moreau,false
SO-100105,2023-06-29,NA,Mexico,Quill Notebook A5,Stationery,2,12.5,0,25,Consumer,Online,G. Patel,false
SO-100394,2023-06-29,NA,United States,Leather Journal Cover,Accessories,2,42,0.2,67.2,Small Business,Online,F. Moreau,false
SO-100749,2023-06-29,NA,Canada,Fountain Pen Classic,Writing,5,48,0.05,228,Small Business,Online,C. Nakamura,false
SO-100951,2023-06-29,MEA,Kenya,Fountain Pen Brass,Writing,1,79,0,79,Consumer,Retail,G. Patel,false
SO-101596,2023-06-29,LATAM,Brazil,Pen Stand Walnut,Desk,1,29,0.2,23.2,Consumer,Online,D. Rossi,false
SO-101845,2023-06-29,LATAM,Argentina,Pen Stand Walnut,Desk,2,29,0,58,Consumer,Retail,F. Moreau,false
SO-102823,2023-06-29,APAC,Australia,Gel Pen 5-pack,Writing,2,9.9,0.05,18.81,Small Business,Online,B. Lindqvist,false
SO-103438,2023-06-29,APAC,Japan,Pen Case Canvas,Accessories,3,22,0,66,Consumer,Online,D. Rossi,false
SO-103654,2023-06-29,LATAM,Chile,Gel Pen 5-pack,Writing,1,9.9,0.05,9.4,Consumer,Online,E. Haddad,false
SO-103661,2023-06-29,MEA,Kenya,Pen Case Canvas,Accessories,2,22,0,44,Small Business,Online,G. Patel,false
SO-104158,2023-06-29,NA,Canada,Quill Notebook A5,Stationery,10,12.5,0,125,Consumer,Online,D. Rossi,false
SO-104671,2023-06-29,MEA,South Africa,Leather Journal Cover,Accessories,2,42,0,84,Consumer,Online,A. Okafor,false
SO-104679,2023-06-29,LATAM,Chile,Ink Cartridge Midnight,Ink,2,6.5,0.1,11.7,Consumer,Retail,E. Haddad,false
SO-105644,2023-06-29,LATAM,Chile,Calligraphy Starter Kit,Writing,1,58,0,58,Enterprise,Retail,E. Haddad,false
SO-100501,2023-06-30,MEA,South Africa,Leather Journal Cover,Accessories,3,42,0,126,Consumer,Online,B. Lindqvist,false
SO-102858,2023-06-30,APAC,Singapore,Monitor Riser Oak,Desk,2,64,0.1,115.2,Small Business,Online,B. Lindqvist,false
SO-103194,2023-06-30,EU,Germany,Gel Pen 5-pack,Writing,3,9.9,0,29.7,Small Business,Retail,B. Lindqvist,false
SO-104728,2023-06-30,MEA,United Arab Emirates,Pen Case Canvas,Accessories,3,22,0.05,62.7,Consumer,Online,D. Rossi,false
SO-105029,2023-06-30,NA,United States,Sticky Notes Pastel,Stationery,2,5.5,0,11,Enterprise,Retail,A. Okafor,false
SO-100071,2023-07-01,EU,Germany,Pen Case Canvas,Accessories,1,22,0.2,17.6,Small Business,Online,E. Haddad,false
SO-100135,2023-07-01,MEA,South Africa,Calligraphy Starter Kit,Writing,2,58,0,116,Consumer,Online,G. Patel,false
SO-100487,2023-07-01,EU,Germany,Monitor Riser Oak,Desk,2,64,0,128,Small Business,Online,A. Okafor,false
SO-101774,2023-07-01,EU,Spain,Fountain Pen Classic,Writing,3,48,0,144,Consumer,Retail,C. Nakamura,false
SO-102688,2023-07-01,MEA,United Arab Emirates,Quill Notebook A5,Stationery,1,12.5,0,12.5,Consumer,Online,A. Okafor,false
SO-104123,2023-07-01,APAC,India,Calligraphy Starter Kit,Writing,3,58,0,174,Consumer,Wholesale,A. Okafor,false
SO-100025,2023-07-02,EU,Spain,Pen Case Canvas,Accessories,1,22,0.05,20.9,Small Business,Online,F. Moreau,false
SO-100127,2023-07-02,EU,France,Monitor Riser Oak,Desk,1,64,0.1,57.6,Enterprise,Wholesale,A. Okafor,false
SO-100179,2023-07-02,APAC,Australia,Monitor Riser Oak,Desk,5,64,0,320,Small Business,Online,E. Haddad,false
SO-100518,2023-07-02,LATAM,Argentina,Sticky Notes Pastel,Stationery,1,5.5,0.05,5.23,Small Business,Online,E. Haddad,false
SO-100720,2023-07-02,LATAM,Chile,Quill Notebook A5,Stationery,1,12.5,0,12.5,Consumer,Retail,B. Lindqvist,false
SO-101245,2023-07-02,EU,United Kingdom,Fountain Pen Brass,Writing,5,79,0.05,375.25,Small Business,Wholesale,F. Moreau,false
SO-101256,2023-07-02,NA,Canada,Desk Mat Linen,Desk,3,34,0,102,Consumer,Online,F. Moreau,false
SO-101619,2023-07-02,APAC,India,Monitor Riser Oak,Desk,1,64,0.1,57.6,Consumer,Wholesale,H. Silva,false
SO-101682,2023-07-02,EU,Germany,Fountain Pen Classic,Writing,1,48,0,48,Consumer,Online,G. Patel,false
SO-101728,2023-07-02,APAC,Japan,Ink Cartridge Midnight,Ink,3,6.5,0,19.5,Small Business,Wholesale,G. Patel,false
SO-102205,2023-07-02,APAC,Japan,Planner 2024,Stationery,10,24,0.05,228,Consumer,Retail,G. Patel,false
SO-102481,2023-07-02,MEA,South Africa,Fountain Pen Classic,Writing,2,48,0,96,Enterprise,Online,E. Haddad,false
SO-105918,2023-07-02,LATAM,Chile,Planner 2024,Stationery,1,24,0,24,Consumer,Online,F. Moreau,false
SO-100104,2023-07-03,MEA,Kenya,Gel Pen 5-pack,Writing,1,9.9,0.2,7.92,Small Business,Online,D. Rossi,false
SO-100407,2023-07-03,EU,Netherlands,Leather Journal Cover,Accessories,3,42,0,126,Small Business,Online,F. Moreau,false
SO-100828,2023-07-03,NA,Mexico,Calligraphy Starter Kit,Writing,1,58,0.05,55.1,Consumer,Online,G. Patel,false
SO-101920,2023-07-03,LATAM,Chile,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Online,E. Haddad,false
SO-102212,2023-07-03,APAC,Australia,Desk Mat Linen,Desk,2,34,0.1,61.2,Small Business,Retail,A. Okafor,false
SO-102219,2023-07-03,APAC,India,Pen Stand Walnut,Desk,2,29,0,58,Consumer,Online,B. Lindqvist,false
